id,ligand,sign,score_original,level_original,snapshot_original,figure_target_mapped,score_updated,level_updated,snapshot_updated,performance_original,performance_updated,performance_delta,level_delta,comparison_status
IFNA@Condition:Monocyte&Duration:3d@GSE46911.MicroArray.HG-U133A,IFNA1,1,11.855884218345787,1,original,TRUE,NA,NA,updated,11.855884218345787,NA,NA,NA,original_only
IFNA@Condition:Monocyte&Duration:6h@GSE46911.MicroArray.HG-U133A,IFNA1,1,8.222762901769778,1,original,TRUE,NA,NA,updated,8.222762901769778,NA,NA,NA,original_only
IL13@Condition:Fibroblast.IMR-90@GSE47527.MicroArray.GPL6480,IL13,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
IL10@Condition:Macrophage&Duration:24h@GSE47538.MicroArray.GPL13497,IL10,1,-2.1090503081535905,1,original,TRUE,-2.9102423303537392,1,updated,-2.1090503081535905,-2.9102423303537392,-0.8011920222001487,0,shared
IL13@Condition:Macrophage&Duration:24h@GSE47538.MicroArray.GPL13497,IL13,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
IL4@Condition:Macrophage&Duration:24h@GSE47538.MicroArray.GPL13497,IL4,1,4.245581741408931,2,original,TRUE,1.6569726787011378,2,updated,4.245581741408931,1.6569726787011378,-2.5886090627077936,0,shared
TGFB1@Condition:Macrophage&Duration:24h@GSE47538.MicroArray.GPL13497,TGFB1,1,1.390006422686412,1,original,TRUE,2.5335118657007354,1,updated,1.390006422686412,2.5335118657007354,1.1435054430143234,0,shared
IL13@Condition:Monocyte&Duration:24h@GSE47538.MicroArray.GPL13497,IL13,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
IL4@Condition:Monocyte&Duration:24h@GSE47538.MicroArray.GPL13497,IL4,1,0.3677101687010135,2,original,TRUE,0.011302790063887147,2,updated,0.3677101687010135,0.011302790063887147,-0.35640737863712635,0,shared
IL13@Condition:Monocyte&Duration:6h@GSE47538.MicroArray.GPL13497,IL13,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
IL4@Condition:Monocyte&Duration:6h@GSE47538.MicroArray.GPL13497,IL4,1,2.3516283853823605,2,original,TRUE,0.9357039864857298,2,updated,2.3516283853823605,0.9357039864857298,-1.4159243988966308,0,shared
IL13@Condition:Normal lung fibroblast&Duration:24h@GSE47538.MicroArray.GPL13497,IL13,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
IL4@Condition:Normal lung fibroblast&Duration:24h@GSE47538.MicroArray.GPL13497,IL4,1,1.4765612849764596,2,original,TRUE,-0.21861053403272532,2,updated,1.4765612849764596,-0.21861053403272532,-1.695171819009185,0,shared
TGFB1@Condition:Normal lung fibroblast&Duration:24h@GSE47538.MicroArray.GPL13497,TGFB1,1,1.449500259262557,1,original,TRUE,3.7938806068723325,1,updated,1.449500259262557,3.7938806068723325,2.3443803476097758,0,shared
IL13@Condition:Fibroblast.IMR90&Duration:24h@GSE47542.MicroArray.GPL6480,IL13,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
IL4@Condition:Fibroblast.IMR90&Duration:24h@GSE47542.MicroArray.GPL6480,IL4,1,0.9861291677667623,2,original,TRUE,-0.06493861021317146,2,updated,0.9861291677667623,-0.06493861021317146,-1.0510677779799338,0,shared
TNFA@Condition:Fibroblast.IMR90&Duration:24h@GSE47542.MicroArray.GPL6480,TNF,1,0.01929703408427008,1,original,TRUE,0.0072522799498975265,1,updated,0.01929703408427008,0.0072522799498975265,-0.012044754134372556,0,shared
IFNB&Dose:100 U/ml_Duration:24h@Condition:dermal fibroblasts@GSE47616.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL6&Dose:5 ng/ml_Duration:18h@Condition:LNCaP@GSE47973.MicroArray.HT_HG-U133_Plus_PM,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL6&Dose:5 ng/ml_Duration:18h@Condition:MDA Pca 2b@GSE47973.MicroArray.HT_HG-U133_Plus_PM,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Duration:24h@Condition:2fTGH@GSE48313.MicroArray.GPL10904,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Duration:4h@Condition:2fTGH@GSE48313.MicroArray.GPL10904,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Duration:8h@Condition:2fTGH@GSE48313.MicroArray.GPL10904,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Duration:0.5h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Duration:12h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Duration:1h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Duration:24h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Duration:2h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Duration:4h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Duration:6h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Duration:0.5h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Duration:12h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Duration:1h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Duration:24h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Duration:2h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Duration:4h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Duration:6h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNL&Duration:0.5h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNL&Duration:12h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNL&Duration:1h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNL&Duration:24h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNL&Duration:2h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNL&Duration:4h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNL&Duration:6h@Condition:Huh7@GSE48400.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL4&Duration:6h@Condition:Daudi cells@GSE4846.MicroArray.GPL2895,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL6&Dose:10 ng/ml_Duration:1h@Condition:HepG2@GSE4885.MicroArray.HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL6&Dose:10 ng/ml_Duration:4h@Condition:HepG2@GSE4885.MicroArray.HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
FGF10@Condition:MCF-7&Duration:24h@GSE48924.MicroArray.GPL10558,FGF10,1,-1.4069060544262284,3,original,TRUE,-0.18685943419367126,4,updated,-1.4069060544262284,-0.18685943419367126,1.220046620232557,1,shared
FGF10@Condition:MCF-7&Duration:6h@GSE48924.MicroArray.GPL10558,FGF10,1,-1.2335901052041485,3,original,TRUE,-0.3926729841278206,4,updated,-1.2335901052041485,-0.3926729841278206,0.8409171210763279,1,shared
FGF10@Condition:MCF-7&Duration:24h@GSE48925.MicroArray.GPL10558,FGF10,1,-0.11299539011671661,3,original,TRUE,0.36461786180853256,4,updated,-0.11299539011671661,0.36461786180853256,0.47761325192524917,1,shared
FGF10@Condition:MCF-7&Duration:6h@GSE48925.MicroArray.GPL10558,FGF10,1,-1.8839929149352286,3,original,TRUE,-0.44688940139739125,4,updated,-1.8839929149352286,-0.44688940139739125,1.4371035135378374,1,shared
IFNG@Condition:Macrophage@GSE49240.MicroArray.GPL10558,IFNG,1,2.104687375366953,2,original,TRUE,2.7026607722496148,3,updated,2.104687375366953,2.7026607722496148,0.5979733968826619,1,shared
IL10@Condition:Macrophage@GSE49240.MicroArray.GPL10558,IL10,1,-2.5362116649559487,1,original,TRUE,-3.995633289567733,1,updated,-2.5362116649559487,-3.995633289567733,-1.4594216246117844,0,shared
IL4@Condition:Macrophage@GSE49240.MicroArray.GPL10558,IL4,1,3.852758551448186,2,original,TRUE,0.30743351401495067,2,updated,3.852758551448186,0.30743351401495067,-3.5453250374332352,0,shared
MCSF@Condition:Macrophage@GSE49240.MicroArray.GPL10558,CSF1,1,0.74038926893243,2,original,TRUE,-3.2855616608754956,3,updated,0.74038926893243,-3.2855616608754956,-4.025950929807926,1,shared
IL1B&Dose:10ng@Condition:OA synovial tissue@GSE49604.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL1B&Dose:10ng@Condition:RA synovial tissue@GSE49604.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1@Condition:A549@GSE49644.MicroArray.HG-U133_Plus_2,TGFB1,1,0.13591399332933454,1,original,TRUE,2.6688422556099516,1,updated,0.13591399332933454,2.6688422556099516,2.532928262280617,0,shared
TGFB1@Condition:HCC827@GSE49644.MicroArray.HG-U133_Plus_2,TGFB1,1,-0.41619742497213047,1,original,TRUE,3.06483651988082,1,updated,-0.41619742497213047,3.06483651988082,3.48103394485295,0,shared
TGFB1@Condition:NCI-H358@GSE49644.MicroArray.HG-U133_Plus_2,TGFB1,1,0.2613118992266956,1,original,TRUE,2.228458292498065,1,updated,0.2613118992266956,2.228458292498065,1.9671463932713695,0,shared
IFNG@Condition:Macrophage&Duration:7d@GSE49706.MicroArray.GPL10558,IFNG,1,2.7964611708405447,2,original,TRUE,4.1675861065803605,3,updated,2.7964611708405447,4.1675861065803605,1.3711249357398159,1,shared
THPO&Duration:1d@Condition:Primary human hematopoietic stem cell@GSE4974.MicroArray.GPL887,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
THPO&Duration:3d@Condition:Primary human hematopoietic stem cell@GSE4974.MicroArray.GPL887,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
THPO&Duration:5d@Condition:Primary human hematopoietic stem cell@GSE4974.MicroArray.GPL887,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
WNT3A@Condition:HeLa&Duration:3h@GSE50248.MicroArray.GPL10558,WNT3A,1,-0.8498065890250762,3,original,TRUE,-1.3412235255871494,3,updated,-0.8498065890250762,-1.3412235255871494,-0.4914169365620732,0,shared
IFNG&Dose:100 IU/ml@Condition:Normal primary thyroid cells@GSE5054.MicroArray.HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL1B&Dose:50 IU/ml@Condition:Normal primary thyroid cells@GSE5054.MicroArray.HG-U133A,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNG&Dose:100 IU/ml@Condition:Normal primary thyroid cells@GSE5054.MicroArray.HG-U133A_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL1B&Dose:50 IU/ml@Condition:Normal primary thyroid cells@GSE5054.MicroArray.HG-U133A_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Duration:6h@Condition:Fibroblast@GSE50954.MicroArray.GPL6104,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNG&Duration:6h@Condition:Fibroblast@GSE50954.MicroArray.GPL6104,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
EGF&Duration:1h@Condition:SV589@GSE50982.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
EGF&Duration:3h@Condition:SV589@GSE50982.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL4@Condition:Macrophage@GSE5099.MicroArray.HG-U133A,IL4,1,4.36089685679406,2,original,TRUE,1.4871742125683807,2,updated,4.36089685679406,1.4871742125683807,-2.8737226442256794,0,shared
IL11@Condition:hESC line H1@GSE51159.MicroArray.GPL6883,IL11,1,0.8910554114775966,2,original,TRUE,-2.5155226417931416,3,updated,0.8910554114775966,-2.5155226417931416,-3.406578053270738,1,shared
IL3@Condition:Primary AML MNCs&Duration:16h@GSE51402.MicroArray.HuGene-1_0-st-v1,IL3,1,3.3877126975149383,3,original,TRUE,1.649027897879332,3,updated,3.3877126975149383,1.649027897879332,-1.7386847996356063,0,shared
IL3@Condition:Primary AML MNCs&Duration:6h@GSE51402.MicroArray.HuGene-1_0-st-v1,IL3,1,4.219517676661134,3,original,TRUE,1.914121867182455,3,updated,4.219517676661134,1.914121867182455,-2.305395809478679,0,shared
"EPO@Condition:CD44+;CD24-;EpCAM+, SUM149 Cells@GSE51433.MicroArray.GPL4133",EPO,1,0.4914816815048338,2,original,TRUE,0.2080800725789713,4,updated,0.4914816815048338,0.2080800725789713,-0.2834016089258625,2,shared
TGFB1@Condition:HPS-19I prostate stroma cells@GSE51622.MicroArray.GPL4133,TGFB1,1,0.9120857156749413,1,original,TRUE,3.4907769059603235,1,updated,0.9120857156749413,3.4907769059603235,2.578691190285382,0,shared
ANGPTL2&Dose:1ug/ml_Duration:1h@Condition:CD34+ cells@GSE51652.MicroArray.HuGene-1_0-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Duration:8h@Condition:monocyte derived dendritic cellc (DCs)@GSE52081.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL1A@Condition:HeLa&Duration:0.5h@GSE52465.MicroArray.GPL6480,IL1A,1,2.0526442303569943,3,original,TRUE,1.613316573345923,3,updated,2.0526442303569943,1.613316573345923,-0.43932765701107135,0,shared
IL17A@Condition:dendritic cells@GSE53163.MicroArray.HG-U133_Plus_2,IL17A,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
OSM@Condition:HCT116@GSE53295.MicroArray.GPL6480,OSM,1,-3.9422692916942106,2,original,TRUE,6.5212738176655405,3,updated,-3.9422692916942106,6.5212738176655405,10.463543109359751,1,shared
EGF@Condition:MCF10A&Duration:20min@GSE53405.MicroArray.HuEx-1_0-st-v1,EGF,1,0.2344847279068625,2,original,TRUE,-0.08037388191606416,2,updated,0.2344847279068625,-0.08037388191606416,-0.3148586098229267,0,shared
EGF@Condition:MCF10A&Duration:40min@GSE53405.MicroArray.HuEx-1_0-st-v1,EGF,1,0.994721643162917,2,original,TRUE,0.7047630111864492,2,updated,0.994721643162917,0.7047630111864492,-0.28995863197646776,0,shared
EGF@Condition:MCF10A&Duration:60min@GSE53405.MicroArray.HuEx-1_0-st-v1,EGF,1,1.7908524921364715,2,original,TRUE,2.3766155456705222,2,updated,1.7908524921364715,2.3766155456705222,0.5857630535340508,0,shared
IFNG@Condition:human epidermal keratinocytes&Duration:24h@GSE53751.MicroArray.HG-U133_Plus_2,IFNG,1,2.0999242688417814,2,original,TRUE,2.884123595862724,3,updated,2.0999242688417814,2.884123595862724,0.7841993270209424,1,shared
IL17A@Condition:human epidermal keratinocytes&Duration:24h@GSE53751.MicroArray.HG-U133_Plus_2,IL17A,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
IL22@Condition:human epidermal keratinocytes&Duration:24h@GSE53751.MicroArray.HG-U133_Plus_2,IL22,1,3.864512036714434,3,original,TRUE,3.6665102904433815,3,updated,3.864512036714434,3.6665102904433815,-0.1980017462710526,0,shared
IL4@Condition:human epidermal keratinocytes&Duration:24h@GSE53751.MicroArray.HG-U133_Plus_2,IL4,1,3.3550485881106566,2,original,TRUE,0.5623260988411608,2,updated,3.3550485881106566,0.5623260988411608,-2.792722489269496,0,shared
IL6@Condition:human epidermal keratinocytes&Duration:24h@GSE53751.MicroArray.HG-U133_Plus_2,IL6,1,-1.571027950408648,2,original,TRUE,3.3792160665681474,3,updated,-1.571027950408648,3.3792160665681474,4.950244016976796,1,shared
TNFA@Condition:Endothelium@GSE53999.MicroArray.GPL16043,TNF,1,0.011480510815425662,1,original,TRUE,-9.424931365028849e-4,1,updated,0.011480510815425662,-9.424931365028849e-4,-0.012423003951928547,0,shared
CD40L@Condition:HCK&Duration:24h@GSE54181.MicroArray.GPL10558,CD40LG,1,1.0847723591977327,1,original,TRUE,-0.24972870784848866,3,updated,1.0847723591977327,-0.24972870784848866,-1.3345010670462214,2,shared
CD40L@Condition:HCK&Duration:2h@GSE54181.MicroArray.GPL10558,CD40LG,1,0.8338331422381182,1,original,TRUE,-2.051401384190141,3,updated,0.8338331422381182,-2.051401384190141,-2.885234526428259,2,shared
CD40L@Condition:HCK18&Duration:24h@GSE54181.MicroArray.GPL10558,CD40LG,1,1.1806123588365132,1,original,TRUE,-2.294573621943793,3,updated,1.1806123588365132,-2.294573621943793,-3.4751859807803065,2,shared
CD40L@Condition:HCK18&Duration:2h@GSE54181.MicroArray.GPL10558,CD40LG,1,0.5912430565773882,1,original,TRUE,-1.6887929918362719,3,updated,0.5912430565773882,-1.6887929918362719,-2.28003604841366,2,shared
CD40L@Condition:HFK 1&Duration:24h@GSE54181.MicroArray.GPL10558,CD40LG,1,0.4100927481221955,1,original,TRUE,-1.491888498734576,3,updated,0.4100927481221955,-1.491888498734576,-1.9019812468567714,2,shared
CD40L@Condition:HFK 1&Duration:2h@GSE54181.MicroArray.GPL10558,CD40LG,1,0.7609330202216067,1,original,TRUE,-1.9728072784526833,3,updated,0.7609330202216067,-1.9728072784526833,-2.73374029867429,2,shared
CD40L@Condition:HFK 2&Duration:24h@GSE54181.MicroArray.GPL10558,CD40LG,1,1.0674542852479292,1,original,TRUE,-1.3781465926535916,3,updated,1.0674542852479292,-1.3781465926535916,-2.445600877901521,2,shared
CD40L@Condition:HFK 2&Duration:2h@GSE54181.MicroArray.GPL10558,CD40LG,1,1.090333934249274,1,original,TRUE,-1.8586453539653698,3,updated,1.090333934249274,-1.8586453539653698,-2.9489792882146437,2,shared
CD40L@Condition:HFK16&Duration:24h@GSE54181.MicroArray.GPL10558,CD40LG,1,-0.15659615639386723,1,original,TRUE,-2.583283317103879,3,updated,-0.15659615639386723,-2.583283317103879,-2.426687160710012,2,shared
CD40L@Condition:HFK16&Duration:2h@GSE54181.MicroArray.GPL10558,CD40LG,1,0.2914583287363618,1,original,TRUE,-2.278171796375576,3,updated,0.2914583287363618,-2.278171796375576,-2.569630125111938,2,shared
CD40L@Condition:HVK&Duration:24h@GSE54181.MicroArray.GPL10558,CD40LG,1,0.5501120400893896,1,original,TRUE,-0.7637322448651769,3,updated,0.5501120400893896,-0.7637322448651769,-1.3138442849545666,2,shared
CD40L@Condition:HVK&Duration:2h@GSE54181.MicroArray.GPL10558,CD40LG,1,1.0424248282456952,1,original,TRUE,-2.0697838375372095,3,updated,1.0424248282456952,-2.0697838375372095,-3.1122086657829047,2,shared
CD40L@Condition:HVK16&Duration:24h@GSE54181.MicroArray.GPL10558,CD40LG,1,0.6683687257202954,1,original,TRUE,-2.4263384931318783,3,updated,0.6683687257202954,-2.4263384931318783,-3.094707218852174,2,shared
CD40L@Condition:HVK16&Duration:2h@GSE54181.MicroArray.GPL10558,CD40LG,1,0.2657755552977821,1,original,TRUE,-2.1787712004579953,3,updated,0.2657755552977821,-2.1787712004579953,-2.4445467557557774,2,shared
CD40L@Condition:HVK18&Duration:24h@GSE54181.MicroArray.GPL10558,CD40LG,1,1.116338682912261,1,original,TRUE,-1.5612075587637624,3,updated,1.116338682912261,-1.5612075587637624,-2.6775462416760236,2,shared
CD40L@Condition:HVK18&Duration:2h@GSE54181.MicroArray.GPL10558,CD40LG,1,1.0048612630176028,1,original,TRUE,-1.8363829197622699,3,updated,1.0048612630176028,-1.8363829197622699,-2.8412441827798727,2,shared
TNFA@Condition:HepG2&Duration:14h@GSE54254.MicroArray.HT_HG-U133_Plus_PM,TNF,1,-0.20493901915349436,1,original,TRUE,-0.22065755286240538,1,updated,-0.20493901915349436,-0.22065755286240538,-0.01571853370891102,0,shared
IL6@Condition:BT-483&Duration:4d@GSE54329.MicroArray.HG-U219,IL6,1,-0.07185917932800837,2,original,TRUE,0.2239241097442177,3,updated,-0.07185917932800837,0.2239241097442177,0.29578328907222606,1,shared
IL6@Condition:BT-483&Duration:5d@GSE54329.MicroArray.HG-U219,IL6,1,-1.1492419048799836,2,original,TRUE,1.8500687192836338,3,updated,-1.1492419048799836,1.8500687192836338,2.999310624163617,1,shared
IL6@Condition:BT-483&Duration:6d@GSE54329.MicroArray.HG-U219,IL6,1,-1.099028499094598,2,original,TRUE,1.53167795682163,3,updated,-1.099028499094598,1.53167795682163,2.6307064559162283,1,shared
IL6@Condition:BT474&Duration:4d@GSE54329.MicroArray.HG-U219,IL6,1,-0.8219317682532403,2,original,TRUE,1.7452931289272855,3,updated,-0.8219317682532403,1.7452931289272855,2.567224897180526,1,shared
IL6@Condition:BT474&Duration:5d@GSE54329.MicroArray.HG-U219,IL6,1,-0.846826969402572,2,original,TRUE,1.2761266498056014,3,updated,-0.846826969402572,1.2761266498056014,2.1229536192081735,1,shared
IL6@Condition:BT474&Duration:6d@GSE54329.MicroArray.HG-U219,IL6,1,-1.0946412034834798,2,original,TRUE,1.2340076263839215,3,updated,-1.0946412034834798,1.2340076263839215,2.3286488298674013,1,shared
IL6@Condition:EFM-19&Duration:4d@GSE54329.MicroArray.HG-U219,IL6,1,-0.8169906817723056,2,original,TRUE,1.4548395610063096,3,updated,-0.8169906817723056,1.4548395610063096,2.2718302427786154,1,shared
IL6@Condition:EFM-19&Duration:5d@GSE54329.MicroArray.HG-U219,IL6,1,0.1716852201017935,2,original,TRUE,-1.360254878481144,3,updated,0.1716852201017935,-1.360254878481144,-1.5319400985829374,1,shared
IL6@Condition:EFM-19&Duration:6d@GSE54329.MicroArray.HG-U219,IL6,1,-0.8280497662412175,2,original,TRUE,2.579763409747403,3,updated,-0.8280497662412175,2.579763409747403,3.4078131759886205,1,shared
IL6@Condition:HCC1428&Duration:4d@GSE54329.MicroArray.HG-U219,IL6,1,-1.0736586843792544,2,original,TRUE,3.0826220116609866,3,updated,-1.0736586843792544,3.0826220116609866,4.156280696040241,1,shared
IL6@Condition:HCC1428&Duration:5d@GSE54329.MicroArray.HG-U219,IL6,1,-1.060665094028654,2,original,TRUE,1.1850154460246292,3,updated,-1.060665094028654,1.1850154460246292,2.245680540053283,1,shared
IL6@Condition:HCC1428&Duration:6d@GSE54329.MicroArray.HG-U219,IL6,1,-0.44887991543688033,2,original,TRUE,-0.5484949008351683,3,updated,-0.44887991543688033,-0.5484949008351683,-0.09961498539828795,1,shared
IL6@Condition:MCF-7&Duration:4d@GSE54329.MicroArray.HG-U219,IL6,1,0.08098737578683897,2,original,TRUE,-2.1387417932558694,3,updated,0.08098737578683897,-2.1387417932558694,-2.2197291690427083,1,shared
IL6@Condition:MCF-7&Duration:5d@GSE54329.MicroArray.HG-U219,IL6,1,-0.05525885796863928,2,original,TRUE,0.026742461573567935,3,updated,-0.05525885796863928,0.026742461573567935,0.08200131954220721,1,shared
IL6@Condition:MCF-7&Duration:6d@GSE54329.MicroArray.HG-U219,IL6,1,-0.5402037997268012,2,original,TRUE,0.8043135640265459,3,updated,-0.5402037997268012,0.8043135640265459,1.3445173637533472,1,shared
IL6@Condition:MDA-MB-134VI&Duration:4d@GSE54329.MicroArray.HG-U219,IL6,1,-0.48000113845629294,2,original,TRUE,3.3103057532670306,3,updated,-0.48000113845629294,3.3103057532670306,3.7903068917233234,1,shared
IL6@Condition:MDA-MB-134VI&Duration:5d@GSE54329.MicroArray.HG-U219,IL6,1,0.408418296650929,2,original,TRUE,2.8585385635372966,3,updated,0.408418296650929,2.8585385635372966,2.4501202668863677,1,shared
